year,sample,serial,cbserial,numprec,subsamp,hhwt,hhtype,cluster,adjust,cpi99,strata,gq,lingisol,vacancy,vacdur,vacoth,kitchen,sink,stove,rooms,plumbing,hotwater,shower,builtyr2,unitsstr,bedrooms,coupletype,ssmc,nfams,nsubfam,ncouples,nmothers,nfathers,cbnsubfam,respmode
2022,2022 ACS,56,2022010003165,1,55,7,N/A,2022000000561,1.042311,.569,190101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,57,2022010003185,1,62,51,N/A,2022000000571,1.042311,.569,250001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,58,2022010003200,1,31,9,N/A,2022000000581,1.042311,.569,160001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,59,2022010003223,1,69,51,N/A,2022000000591,1.042311,.569,150201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,60,2022010003254,1,75,14,N/A,2022000000601,1.042311,.569,260001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,61,2022010003326,1,86,51,N/A,2022000000611,1.042311,.569,70001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,62,2022010003391,1,4,9,N/A,2022000000621,1.042311,.569,70001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,63,2022010003441,1,57,44,N/A,2022000000631,1.042311,.569,70001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,64,2022010003461,1,63,42,N/A,2022000000641,1.042311,.569,190101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,65,2022010003542,1,71,75,N/A,2022000000651,1.042311,.569,120201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,66,2022010003565,1,45,69,N/A,2022000000661,1.042311,.569,180101,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,67,2022010003587,1,30,18,N/A,2022000000671,1.042311,.569,140401,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,68,2022010003635,1,47,381,N/A,2022000000681,1.042311,.569,120201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,69,2022010003649,1,8,68,N/A,2022000000691,1.042311,.569,70001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,70,2022010003660,1,66,20,N/A,2022000000701,1.042311,.569,120201,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,71,2022010003750,1,2nd 1% subsample,47,N/A,2022000000711,1.042311,.569,220101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,72,2022010003769,1,61,13,N/A,2022000000721,1.042311,.569,230001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,73,2022010003780,1,77,79,N/A,2022000000731,1.042311,.569,40301,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,74,2022010003905,1,16,13,N/A,2022000000741,1.042311,.569,180101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,75,2022010003917,1,21,34,N/A,2022000000751,1.042311,.569,270101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,76,2022010003938,1,48,12,N/A,2022000000761,1.042311,.569,200001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,77,2022010004028,1,58,49,N/A,2022000000771,1.042311,.569,280301,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,78,2022010004061,1,67,6,N/A,2022000000781,1.042311,.569,150201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,79,2022010004130,1,56,43,N/A,2022000000791,1.042311,.569,10001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,80,2022010004133,1,97,46,N/A,2022000000801,1.042311,.569,200001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,81,2022010004213,1,91,43,N/A,2022000000811,1.042311,.569,110001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,82,2022010004251,1,59,6,N/A,2022000000821,1.042311,.569,230001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,83,2022010004259,1,46,23,N/A,2022000000831,1.042311,.569,200001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,84,2022010004263,1,29,37,N/A,2022000000841,1.042311,.569,250001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,85,2022010004333,1,11,111,N/A,2022000000851,1.042311,.569,140301,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,86,2022010004398,1,64,37,N/A,2022000000861,1.042311,.569,110001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,87,2022010004446,1,60,41,N/A,2022000000871,1.042311,.569,70001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,88,2022010004461,1,28,31,N/A,2022000000881,1.042311,.569,140201,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,89,2022010004513,1,88,59,N/A,2022000000891,1.042311,.569,260001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,90,2022010004540,1,96,6,N/A,2022000000901,1.042311,.569,260001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,91,2022010004607,1,49,90,N/A,2022000000911,1.042311,.569,80001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,92,2022010004679,1,90,54,N/A,2022000000921,1.042311,.569,260001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,93,2022010004786,1,First 1% subsample,65,N/A,2022000000931,1.042311,.569,40301,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,94,2022010004812,1,27,7,N/A,2022000000941,1.042311,.569,150201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,95,2022010004827,1,74,50,N/A,2022000000951,1.042311,.569,90001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,96,2022010004871,1,78,42,N/A,2022000000961,1.042311,.569,250001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,97,2022010004891,1,19,3,N/A,2022000000971,1.042311,.569,190101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,98,2022010004933,1,50,13,N/A,2022000000981,1.042311,.569,70001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,99,2022010004958,1,13,4,N/A,2022000000991,1.042311,.569,200001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,100,2022010005033,1,68,81,N/A,2022000001001,1.042311,.569,40201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
